,Unnamed: 0,name,code,url,gasDayStart,inventory,sendOut,dtmi,dtrs,info,status,percentage Inventory to DTMI,percentage sendOut of DTRS
2695,2695,Portugal,PT,PT,2022-02-10,2.065032,197.5,4.524,200.0,[],C,45.64615384615385,98.75
2696,2696,Portugal,PT,PT,2022-02-09,2.427648,199.9,4.524,200.0,[],C,53.66153846153846,99.95
2697,2697,Portugal,PT,PT,2022-02-08,2.764048,194.8,4.524,200.0,[],C,61.09743589743589,97.4
2698,2698,Portugal,PT,PT,2022-02-07,3.11228,193.7,4.524,200.0,[],C,68.7948717948718,96.85
2699,2699,Portugal,PT,PT,2022-02-06,3.381284,178.8,4.524,200.0,[],C,74.74102564102564,89.4
2700,2700,Spain,ES,ES,2022-12-02,27.898116,1217.0,38.4714,1910.4,[],C,72.51650836725464,63.70393634840871
2701,2701,Spain,ES,ES,2022-12-01,31.176508,1044.2,38.4714,1910.4,[],C,81.03814262023216,54.65871021775545
2702,2702,Spain,ES,ES,2022-11-30,28.64968,1203.6,38.4714,1910.4,[],C,74.47007387305894,63.00251256281406
2703,2703,Spain,ES,ES,2022-11-29,30.11708,1036.2,38.4714,1910.4,[],C,78.28433589627619,54.23994974874372
2704,2704,Spain,ES,ES,2022-11-28,31.002276,844.6,38.4714,1910.4,[],C,80.58525554047941,44.210636515912896
2705,2705,Spain,ES,ES,2022-11-27,30.74058,840.6,38.4714,1910.4,[],C,79.90502035278155,44.00125628140704
2706,2706,Spain,ES,ES,2022-11-26,30.955296,874.0,38.4714,1910.4,[],C,80.46313885119855,45.74958123953098
2707,2707,Spain,ES,ES,2022-11-25,27.941616,873.8,38.4714,1910.4,[],C,72.62957937584802,45.73911222780569
2708,2708,Spain,ES,ES,2022-11-24,27.975952,1044.5,38.4714,1910.4,[],C,72.71883009196442,54.674413735343386
2709,2709,Spain,ES,ES,2022-11-23,29.787872,852.9,38.4714,1910.4,[],C,77.42861450324136,44.645100502512555
2710,2710,Spain,ES,ES,2022-11-22,31.13498,720.4,38.4714,1910.4,[],C,80.93019749736166,37.70938023450586
2711,2711,Spain,ES,ES,2022-11-21,31.026172,660.3,38.4714,1910.4,[],C,80.64736921453338,34.563442211055275
2712,2712,Spain,ES,ES,2022-11-20,30.756008,619.1,38.4714,1910.4,[],C,79.945122870496,32.40682579564489
2713,2713,Spain,ES,ES,2022-11-19,30.630148,613.0,38.4714,1910.4,[],C,79.6179707522991,32.08752093802345
2714,2714,Spain,ES,ES,2022-11-18,29.805968,727.6,38.4714,1910.4,[],C,77.47565204281621,38.086264656616414
2715,2715,Spain,ES,ES,2022-11-17,29.846684,688.1,38.4714,1910.4,[],C,77.58148650685963,36.01863484087102
2716,2716,Spain,ES,ES,2022-11-16,31.40004,632.1,38.4714,1910.4,[],C,81.61917684305745,33.087311557788944
2717,2717,Spain,ES,ES,2022-11-15,32.925904,622.1,38.4714,1910.4,[],C,85.58540630182422,32.56386097152429
2718,2718,Spain,ES,ES,2022-11-14,31.631692,955.8,38.4714,1910.4,[],C,82.22131765415347,50.03140703517588
2719,2719,Spain,ES,ES,2022-11-13,31.056216,840.2,38.4714,1910.4,[],C,80.72546359113522,43.98031825795645
2720,2720,Spain,ES,ES,2022-11-12,32.676272,765.9,38.4714,1910.4,[],C,84.9365294738429,40.09108040201005
2721,2721,Spain,ES,ES,2022-11-11,30.79858,844.0,38.4714,1910.4,[],C,80.05578169757274,44.179229480737014
2722,2722,Spain,ES,ES,2022-11-10,31.887588,962.1,38.4714,1910.4,[],C,82.88647670737222,50.361180904522605
2723,2723,Spain,ES,ES,2022-11-09,32.393,993.6,38.4714,1910.4,[],C,84.2002110658827,52.01005025125628
2724,2724,Spain,ES,ES,2022-11-08,32.83322,768.5,38.4714,1910.4,[],C,85.34448967284787,40.22717755443886
2725,2725,Spain,ES,ES,2022-11-07,31.11816,750.3,38.4714,1910.4,[],C,80.88647670737222,39.27449748743718
2726,2726,Spain,ES,ES,2022-11-06,32.426292,539.7,38.4714,1910.4,[],C,84.28674807779284,28.250628140703522
2727,2727,Spain,ES,ES,2022-11-05,32.584168,835.3,38.4714,1910.4,[],C,84.69712045831447,43.72382747068676
2728,2728,Spain,ES,ES,2022-11-04,31.715328,970.2,38.4714,1910.4,[],C,82.43871551334237,50.78517587939698
2729,2729,Spain,ES,ES,2022-11-03,29.228404,641.4,38.4714,1910.4,[],C,75.97437057138549,33.574120603015075
2730,2730,Spain,ES,ES,2022-11-02,30.27658,699.7,38.4714,1910.4,[],C,78.69892959445197,36.62583752093803
2731,2731,Spain,ES,ES,2022-11-01,30.009316,541.7,38.4714,1910.4,[],C,78.00422131765414,28.35531825795645
2732,2732,Spain,ES,ES,2022-10-31,29.281184,393.7,38.4714,1910.4,[],C,76.11156339514548,20.60824958123953
2733,2733,Spain,ES,ES,2022-10-30,30.784428,455.0,38.4714,1910.4,[],C,80.01899592944368,23.817001675041872
2734,2734,Spain,ES,ES,2022-10-29,32.548672,422.0,38.4714,1910.4,[],C,84.60485451530228,22.089614740368507
2735,2735,Spain,ES,ES,2022-10-28,31.91682,424.0,38.4714,1910.4,[],C,82.96246042514699,22.19430485762144
2736,2736,Spain,ES,ES,2022-10-27,31.11758,516.3,38.4714,1910.4,[],C,80.88496909392431,27.02575376884422
2737,2737,Spain,ES,ES,2022-10-26,31.204696,669.9,38.4714,1910.4,[],C,81.11141263380068,35.06595477386934
2738,2738,Spain,ES,ES,2022-10-25,32.413532,576.0,38.4714,1910.4,[],C,84.25358058193878,30.15075376884422
2739,2739,Spain,ES,ES,2022-10-24,31.702104,538.7,38.4714,1910.4,[],C,82.40434192672997,28.19828308207705
2740,2740,Spain,ES,ES,2022-10-23,32.530112,282.3,38.4714,1910.4,[],C,84.5566108849691,14.777010050251258
2741,2741,Spain,ES,ES,2022-10-22,33.905524,439.8,38.4714,1910.4,[],C,88.1317654153475,23.021356783919597
2742,2742,Spain,ES,ES,2022-10-21,33.412756,758.4,38.4714,1910.4,[],C,86.8508970300015,39.69849246231155
2743,2743,Spain,ES,ES,2022-10-20,34.35804,535.7,38.4714,1910.4,[],C,89.3080054274084,28.041247906197658
2744,2744,Spain,ES,ES,2022-10-19,32.18942,488.2,38.4714,1910.4,[],C,83.6710387456656,25.554857621440537
2745,2745,Spain,ES,ES,2022-10-18,33.12032,510.2,38.4714,1910.4,[],C,86.09075832956428,26.70644891122278
2746,2746,Spain,ES,ES,2022-10-17,34.071984,567.2,38.4714,1910.4,[],C,88.56445047489822,29.690117252931326
2747,2747,Spain,ES,ES,2022-10-16,33.273904,373.7,38.4714,1910.4,[],C,86.48997437057139,19.561348408710217
2748,2748,Spain,ES,ES,2022-10-15,29.53476,510.4,38.4714,1910.4,[],C,76.77069199457259,26.71691792294807
2749,2749,Spain,ES,ES,2022-10-14,30.396292,652.2,38.4714,1910.4,[],C,79.010101010101,34.13944723618091
2750,2750,Spain,ES,ES,2022-10-13,31.887472,735.5,38.4714,1910.4,[],C,82.88617518468264,38.49979061976549
2751,2751,Spain,ES,ES,2022-10-12,33.37204,676.2,38.4714,1910.4,[],C,86.74506256595808,35.39572864321608
2752,2752,Spain,ES,ES,2022-10-11,31.935496,822.5,38.4714,1910.4,[],C,83.01100557816974,43.053810720268004
2753,2753,Spain,ES,ES,2022-10-10,29.38802,837.9,38.4714,1910.4,[],C,76.38926579225085,43.859924623115575
2754,2754,Spain,ES,ES,2022-10-09,30.4906,550.3,38.4714,1910.4,[],C,79.25523895673149,28.805485762144052
2755,2755,Spain,ES,ES,2022-10-08,28.215028,635.2,38.4714,1910.4,[],C,73.34026835519373,33.24958123953099
2756,2756,Spain,ES,ES,2022-10-07,27.774924,831.7,38.4714,1910.4,[],C,72.19629127091812,43.53538525963149
2757,2757,Spain,ES,ES,2022-10-06,27.521232,807.8,38.4714,1910.4,[],C,71.53686114880145,42.28433835845895
2758,2758,Spain,ES,ES,2022-10-05,28.48496,853.1,38.4714,1910.4,[],C,74.04191165385195,44.655569514237854
2759,2759,Spain,ES,ES,2022-10-04,30.444432,945.7,38.4714,1910.4,[],C,79.1352329262777,49.50272194304858
2760,2760,Spain,ES,ES,2022-10-03,31.96438,807.7,38.4714,1910.4,[],C,83.08608472787576,42.279103852596315
2761,2761,Spain,ES,ES,2022-10-02,29.958856,532.9,38.4714,1910.4,[],C,77.87305894768582,27.89468174204355
2762,2762,Spain,ES,ES,2022-10-01,30.882796,559.4,38.4714,1910.4,[],C,80.27468717020955,29.281825795644888
2763,2763,Spain,ES,ES,2022-09-30,29.119248,639.1,38.4714,1910.4,[],C,75.69063772048847,33.4537269681742
2764,2764,Spain,ES,ES,2022-09-29,26.97812,537.9,38.4714,1910.4,[],C,70.12513191617668,28.156407035175878
2765,2765,Spain,ES,ES,2022-09-28,26.358796,488.3,38.4714,1910.4,[],C,68.5153022764963,25.56009212730318
2766,2766,Spain,ES,ES,2022-09-27,27.25594,547.0,38.4714,1910.4,[],C,70.8472787577265,28.632747068676718
2767,2767,Spain,ES,ES,2022-09-26,28.215608,580.4,38.4714,1910.4,[],C,73.34177596864163,30.381072026800666
2768,2768,Spain,ES,ES,2022-09-25,28.314788,466.1,38.4714,1910.4,[],C,73.59957786823458,24.398031825795645
2769,2769,Spain,ES,ES,2022-09-24,28.439372,483.3,38.4714,1910.4,[],C,73.92341323684607,25.298366834170853
2770,2770,Spain,ES,ES,2022-09-23,27.528076,812.5,38.4714,1910.4,[],C,71.5546509874868,42.530360134003345
2771,2771,Spain,ES,ES,2022-09-22,28.952672,965.5,38.4714,1910.4,[],C,75.25765113824815,50.53915410385259
2772,2772,Spain,ES,ES,2022-09-21,28.987008,1065.0,38.4714,1910.4,[],C,75.34690185436453,55.747487437185924
2773,2773,Spain,ES,ES,2022-09-20,30.855884,949.5,38.4714,1910.4,[],C,80.20473390622644,49.70163316582914
2774,2774,Spain,ES,ES,2022-09-19,32.565028,788.0,38.4714,1910.4,[],C,84.64736921453338,41.247906197654935
2775,2775,Spain,ES,ES,2022-09-18,31.327772,579.2,38.4714,1910.4,[],C,81.4313282074476,30.318257956448914
2776,2776,Spain,ES,ES,2022-09-17,32.3321,630.7,38.4714,1910.4,[],C,84.04191165385194,33.014028475711896
2777,2777,Spain,ES,ES,2022-09-16,30.891032,696.9,38.4714,1910.4,[],C,80.2960952811699,36.47927135678392
2778,2778,Spain,ES,ES,2022-09-15,31.142404,958.8,38.4714,1910.4,[],C,80.94949494949493,50.188442211055275
2779,2779,Spain,ES,ES,2022-09-14,31.218848,878.4,38.4714,1910.4,[],C,81.14819840192973,45.97989949748744
2780,2780,Spain,ES,ES,2022-09-13,29.652036,699.4,38.4714,1910.4,[],C,77.07553143374038,36.61013400335008
2781,2781,Spain,ES,ES,2022-09-12,30.644416,789.2,38.4714,1910.4,[],C,79.65505804311775,41.3107202680067
2782,2782,Spain,ES,ES,2022-09-11,28.705476,619.9,38.4714,1910.4,[],C,74.61510628674807,32.448701842546065
2783,2783,Spain,ES,ES,2022-09-10,29.784276,730.3,38.4714,1910.4,[],C,77.4192672998643,38.22759631490787
2784,2784,Spain,ES,ES,2022-09-09,27.579928,940.0,38.4714,1910.4,[],C,71.68943162973012,49.20435510887772
2785,2785,Spain,ES,ES,2022-09-08,29.349044,741.9,38.4714,1910.4,[],C,76.28795416855118,38.834798994974875
2786,2786,Spain,ES,ES,2022-09-07,29.996208,683.9,38.4714,1910.4,[],C,77.97014925373134,35.79878559463987
2787,2787,Spain,ES,ES,2022-09-06,28.33706,615.7,38.4714,1910.4,[],C,73.65747022463441,32.22885259631491
2788,2788,Spain,ES,ES,2022-09-05,29.439408,528.8,38.4714,1910.4,[],C,76.52284034373587,27.68006700167504
2789,2789,Spain,ES,ES,2022-09-04,28.712436,359.6,38.4714,1910.4,[],C,74.63319764812302,18.82328308207705
2790,2790,Spain,ES,ES,2022-09-03,27.578188,493.9,38.4714,1910.4,[],C,71.6849087893864,25.85322445561139
2791,2791,Spain,ES,ES,2022-09-02,24.756952,692.7,38.4714,1910.4,[],C,64.35157545605306,36.25942211055276
2792,2792,Spain,ES,ES,2022-09-01,24.490964,824.5,38.4714,1910.4,[],C,63.66018392884064,43.15850083752093
2793,2793,Spain,ES,ES,2022-08-31,26.016248,853.8,38.4714,1910.4,[],C,67.6249057741595,44.692211055276374
2794,2794,Spain,ES,ES,2022-08-30,28.139628,940.1,38.4714,1910.4,[],C,73.14427860696516,49.209589614740366
2795,2795,Spain,ES,ES,2022-08-29,29.982868,727.1,38.4714,1910.4,[],C,77.93547414442936,38.06009212730318
2796,2796,Spain,ES,ES,2022-08-28,30.295372,592.3,38.4714,1910.4,[],C,78.74777627016432,31.003978224455608
2797,2797,Spain,ES,ES,2022-08-27,29.786364,639.9,38.4714,1910.4,[],C,77.42469470827679,33.495603015075375
2798,2798,Spain,ES,ES,2022-08-26,29.261,599.4,38.4714,1910.4,[],C,76.05909844715815,31.375628140703515
2799,2799,Spain,ES,ES,2022-08-25,30.237604,709.9,38.4714,1910.4,[],C,78.5976179707523,37.15975711892797
2800,2800,Spain,ES,ES,2022-08-24,31.688764,727.2,38.4714,1910.4,[],C,82.369666817428,38.06532663316583
2801,2801,Spain,ES,ES,2022-08-23,28.8898,627.2,38.4714,1910.4,[],C,75.0942258404945,32.83082077051927
2802,2802,Spain,ES,ES,2022-08-22,29.936584,526.1,38.4714,1910.4,[],C,77.81516659128599,27.538735343383586
2803,2803,Spain,ES,ES,2022-08-21,30.860524,428.6,38.4714,1910.4,[],C,80.21679481380973,22.435092127303182
2804,2804,Spain,ES,ES,2022-08-20,29.989596,519.2,38.4714,1910.4,[],C,77.95296246042514,27.177554438860973
2805,2805,Spain,ES,ES,2022-08-19,30.653928,438.3,38.4714,1910.4,[],C,79.6797829036635,22.9428391959799
2806,2806,Spain,ES,ES,2022-08-18,30.1832,357.8,38.4714,1910.4,[],C,78.45620382933815,18.729061976549414
2807,2807,Spain,ES,ES,2022-08-17,30.709956,457.3,38.4714,1910.4,[],C,79.82541836273178,23.937395309882746
2808,2808,Spain,ES,ES,2022-08-16,31.61754,448.1,38.4714,1910.4,[],C,82.18453188602443,23.45582077051926
2809,2809,Spain,ES,ES,2022-08-15,31.151104,344.8,38.4714,1910.4,[],C,80.97210915121363,18.048576214405358
2810,2810,Spain,ES,ES,2022-08-14,30.96968,404.3,38.4714,1910.4,[],C,80.50052766470677,21.163107202680067
2811,2811,Spain,ES,ES,2022-08-13,28.911028,559.6,38.4714,1910.4,[],C,75.14940449268808,29.292294807370183
2812,2812,Spain,ES,ES,2022-08-12,26.294184,639.7,38.4714,1910.4,[],C,68.34735413839891,33.48513400335008
2813,2813,Spain,ES,ES,2022-08-11,27.412424,644.8,38.4714,1910.4,[],C,71.25403286597316,33.75209380234506
2814,2814,Spain,ES,ES,2022-08-10,27.510444,659.7,38.4714,1910.4,[],C,71.50881953867028,34.5320351758794
2815,2815,Spain,ES,ES,2022-08-09,26.999116,629.3,38.4714,1910.4,[],C,70.1797075229911,32.940745393634835
2816,2816,Spain,ES,ES,2022-08-08,26.017408,686.5,38.4714,1910.4,[],C,67.62792100105533,35.93488274706868
2817,2817,Spain,ES,ES,2022-08-07,26.271448,468.1,38.4714,1910.4,[],C,68.28825569124076,24.502721943048574
2818,2818,Spain,ES,ES,2022-08-06,22.139876,489.2,38.4714,1910.4,[],C,57.54892205638475,25.607202680066997
2819,2819,Spain,ES,ES,2022-08-05,21.915996,657.4,38.4714,1910.4,[],C,56.966983265490725,34.41164154103852
2820,2820,Spain,ES,ES,2022-08-04,22.520936,638.9,38.4714,1910.4,[],C,58.539424091662895,33.44325795644891
2821,2821,Spain,ES,ES,2022-08-03,23.845887999999995,714.9,38.4714,1910.4,[],C,61.983416252072956,37.4214824120603
2822,2822,Spain,ES,ES,2022-08-02,25.846076,766.6,38.4714,1910.4,[],C,67.18257198854212,40.12772194304858
2823,2823,Spain,ES,ES,2022-08-01,27.765296,772.3,38.4714,1910.4,[],C,72.1712648876828,40.42608877721943
2824,2824,Spain,ES,ES,2022-07-31,25.937252,693.8,38.4714,1910.4,[],C,67.4195688225539,36.31700167504187
2825,2825,Spain,ES,ES,2022-07-30,25.03918,706.9,38.4714,1910.4,[],C,65.08518015980702,37.00272194304857
2826,2826,Spain,ES,ES,2022-07-29,24.601396,945.7,38.4714,1910.4,[],C,63.94723352932308,49.50272194304858
2827,2827,Spain,ES,ES,2022-07-28,22.992476,979.2,38.4714,1910.4,[],C,59.76511382481531,51.256281407035175
2828,2828,Spain,ES,ES,2022-07-27,24.705796,925.3,38.4714,1910.4,[],C,64.21860394994722,48.43488274706867
2829,2829,Spain,ES,ES,2022-07-26,26.39696,872.4,38.4714,1910.4,[],C,68.61450324136891,45.665829145728644
2830,2830,Spain,ES,ES,2022-07-25,26.147908,859.4,38.4714,1910.4,[],C,67.96713402683552,44.985343383584585
2831,2831,Spain,ES,ES,2022-07-24,25.077576,756.2,38.4714,1910.4,[],C,65.1849841700588,39.58333333333333
2832,2832,Spain,ES,ES,2022-07-23,26.413432,845.0,38.4714,1910.4,[],C,68.65731946328961,44.231574539363486
2833,2833,Spain,ES,ES,2022-07-22,27.868536,874.7,38.4714,1910.4,[],C,72.43962008141112,45.78622278056951
2834,2834,Spain,ES,ES,2022-07-21,29.574664,945.2,38.4714,1910.4,[],C,76.87441579978892,49.47654941373534
2835,2835,Spain,ES,ES,2022-07-20,29.60958,770.5,38.4714,1910.4,[],C,76.96517412935323,40.33186767169179
2836,2836,Spain,ES,ES,2022-07-19,30.121952,793.0,38.4714,1910.4,[],C,78.29699984923865,41.50963149078727
2837,2837,Spain,ES,ES,2022-07-18,29.652384,903.3,38.4714,1910.4,[],C,77.07643600180913,47.283291457286424
2838,2838,Spain,ES,ES,2022-07-17,31.247268,749.2,38.4714,1910.4,[],C,81.22207146087742,39.21691792294808
2839,2839,Spain,ES,ES,2022-07-16,30.266488,862.0,38.4714,1910.4,[],C,78.6726971204583,45.121440536013395
2840,2840,Spain,ES,ES,2022-07-15,27.924448,1032.8,38.4714,1910.4,[],C,72.58495401778984,54.06197654941373
2841,2841,Spain,ES,ES,2022-07-14,29.431868,1116.8,38.4714,1910.4,[],C,76.50324136891301,58.45896147403684
2842,2842,Spain,ES,ES,2022-07-13,29.542648,1079.8,38.4714,1910.4,[],C,76.79119553746419,56.52219430485762
2843,2843,Spain,ES,ES,2022-07-12,29.547172,1020.2,38.4714,1910.4,[],C,76.8029549223579,53.402428810720274
2844,2844,Spain,ES,ES,2022-07-11,31.335428,936.5,38.4714,1910.4,[],C,81.45122870496004,49.02114740368509
2845,2845,Spain,ES,ES,2022-07-10,30.96968,718.3,38.4714,1910.4,[],C,80.50052766470677,37.59945561139028
2846,2846,Spain,ES,ES,2022-07-09,28.67288,651.0,38.4714,1910.4,[],C,74.53037841097542,34.07663316582914
2847,2847,Spain,ES,ES,2022-07-08,29.34336,723.4,38.4714,1910.4,[],C,76.27317955676163,37.86641541038526
2848,2848,Spain,ES,ES,2022-07-07,28.054832,702.0,38.4714,1910.4,[],C,72.92386552088045,36.746231155778894
2849,2849,Spain,ES,ES,2022-07-06,28.913232,684.7,38.4714,1910.4,[],C,75.15513342379013,35.84066164154104
2850,2850,Spain,ES,ES,2022-07-05,28.330332,717.8,38.4714,1910.4,[],C,73.63998190863862,37.57328308207705
2851,2851,Spain,ES,ES,2022-07-04,29.597284,712.3,38.4714,1910.4,[],C,76.93321272425749,37.28538525963149
2852,2852,Spain,ES,ES,2022-07-03,29.741704,604.4,38.4714,1910.4,[],C,77.30860847278757,31.63735343383584
2853,2853,Spain,ES,ES,2022-07-02,30.006648,671.2,38.4714,1910.4,[],C,77.99728629579374,35.13400335008375
2854,2854,Spain,ES,ES,2022-07-01,29.578376,758.2,38.4714,1910.4,[],C,76.88406452585556,39.688023450586265
2855,2855,Spain,ES,ES,2022-06-30,27.414396,786.5,38.4714,1910.4,[],C,71.25915875169606,41.16938860971524
2856,2856,Spain,ES,ES,2022-06-29,28.076756,700.3,38.4714,1910.4,[],C,72.98085330921151,36.6572445561139
2857,2857,Spain,ES,ES,2022-06-28,29.327236,828.1,38.4714,1910.4,[],C,76.23126790290968,43.346943048576215
2858,2858,Spain,ES,ES,2022-06-27,25.460608,705.3,38.4714,1910.4,[],C,66.18061209105986,36.918969849246224
2859,2859,Spain,ES,ES,2022-06-26,26.70842,656.3,38.4714,1910.4,[],C,69.42409166289762,34.35406197654941
2860,2860,Spain,ES,ES,2022-06-25,27.17822,706.4,38.4714,1910.4,[],C,70.64525855570632,36.97654941373534
2861,2861,Spain,ES,ES,2022-06-24,25.511764,642.4,38.4714,1910.4,[],C,66.31358359716569,33.62646566164153
2862,2862,Spain,ES,ES,2022-06-23,26.68638,958.9,38.4714,1910.4,[],C,69.36680235187697,50.19367671691792
2863,2863,Spain,ES,ES,2022-06-22,26.475492,1080.8,38.4714,1910.4,[],C,68.81863410221618,56.57453936348408
2864,2864,Spain,ES,ES,2022-06-21,25.342288,1068.3,38.4714,1910.4,[],C,65.8730589476858,55.92022613065326
2865,2865,Spain,ES,ES,2022-06-20,27.167896,1033.3,38.4714,1910.4,[],C,70.61842303633348,54.088149078726964
2866,2866,Spain,ES,ES,2022-06-19,25.819744,730.9,38.4714,1910.4,[],C,67.11412633800693,38.259003350083745
2867,2867,Spain,ES,ES,2022-06-18,25.27698,711.5,38.4714,1910.4,[],C,65.70330167345092,37.24350921273032
2868,2868,Spain,ES,ES,2022-06-17,26.536508,1093.4,38.4714,1910.4,[],C,68.97723503693652,57.234087102177554
2869,2869,Spain,ES,ES,2022-06-16,27.782232,1167.5,38.4714,1910.4,[],C,72.21528720036183,61.11285594639866
2870,2870,Spain,ES,ES,2022-06-15,29.812464,1189.0,38.4714,1910.4,[],C,77.49253731343283,62.23827470686767
2871,2871,Spain,ES,ES,2022-06-14,28.507116,1056.9,38.4714,1910.4,[],C,74.09950248756219,55.32349246231156
2872,2872,Spain,ES,ES,2022-06-13,28.529156,903.4,38.4714,1910.4,[],C,74.15679179858284,47.28852596314908
2873,2873,Spain,ES,ES,2022-06-12,28.273608,662.4,38.4714,1910.4,[],C,73.49253731343282,34.67336683417085
2874,2874,Spain,ES,ES,2022-06-11,27.782812,710.0,38.4714,1910.4,[],C,72.21679481380974,37.164991624790616
2875,2875,Spain,ES,ES,2022-06-10,27.120452,893.4,38.4714,1910.4,[],C,70.49510025629428,46.76507537688442
2876,2876,Spain,ES,ES,2022-06-09,28.737724,872.7,38.4714,1910.4,[],C,74.69892959445198,45.68153266331658
2877,2877,Spain,ES,ES,2022-06-08,30.259528,926.7,38.4714,1910.4,[],C,78.65460575908337,48.508165829145725
2878,2878,Spain,ES,ES,2022-06-07,28.21526,883.7,38.4714,1910.4,[],C,73.3408714005729,46.257328308207704
2879,2879,Spain,ES,ES,2022-06-06,26.58894,677.2,38.4714,1910.4,[],C,69.11352329262776,35.448073701842546
2880,2880,Spain,ES,ES,2022-06-05,28.413736,622.9,38.4714,1910.4,[],C,73.85677672244836,32.60573701842546
2881,2881,Spain,ES,ES,2022-06-04,27.66832,682.9,38.4714,1910.4,[],C,71.91919191919192,35.746440536013395
2882,2882,Spain,ES,ES,2022-06-03,25.318972,877.0,38.4714,1910.4,[],C,65.81245288707974,45.90661641541038
2883,2883,Spain,ES,ES,2022-06-02,25.480212,891.0,38.4714,1910.4,[],C,66.23156942559928,46.63944723618091
2884,2884,Spain,ES,ES,2022-06-01,27.044008,855.7,38.4714,1910.4,[],C,70.29639680385948,44.79166666666667
2885,2885,Spain,ES,ES,2022-05-31,26.652972,996.7,38.4714,1910.4,[],C,69.27996381727725,52.17231993299832
2886,2886,Spain,ES,ES,2022-05-30,27.65614,972.8,38.4714,1910.4,[],C,71.88753203678576,50.921273031825784
2887,2887,Spain,ES,ES,2022-05-29,29.656096,665.1,38.4714,1910.4,[],C,77.08608472787577,34.81469849246231
2888,2888,Spain,ES,ES,2022-05-28,27.61902,627.5,38.4714,1910.4,[],C,71.79104477611939,32.8465242881072
2889,2889,Spain,ES,ES,2022-05-27,29.19024,638.9,38.4714,1910.4,[],C,75.87516960651288,33.44325795644891
