,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info
5258,Sweden,SE,SE,2022-08-02,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5259,Sweden,SE,SE,2022-08-01,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5260,Sweden,SE,SE,2022-07-31,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5261,Sweden,SE,SE,2022-07-30,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5262,Sweden,SE,SE,2022-07-29,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5263,Sweden,SE,SE,2022-07-28,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5264,Sweden,SE,SE,2022-07-27,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5265,Sweden,SE,SE,2022-07-26,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5266,Sweden,SE,SE,2022-07-25,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5267,Sweden,SE,SE,2022-07-24,0.0919,13.0475,0.7,0,0,0,0.1012,6.47,8.56,C,-0.01,90.79,[]
5268,Sweden,SE,SE,2022-07-23,0.0902,13.0475,0.69,1.96,0,-2,0.1013,6.47,8.56,C,1.93,89.07,[]
5269,Sweden,SE,SE,2022-07-22,0.0857,13.0475,0.66,4.24,0,-4.2,0.1013,6.47,8.56,C,4.19,84.65,[]
5270,Sweden,SE,SE,2022-07-21,0.0857,13.0475,0.66,0,0,-0,0.1013,6.47,8.56,C,0,84.64,[]
5271,Sweden,SE,SE,2022-07-20,0.0857,13.0475,0.66,0,0,-0,0.1013,6.47,8.56,C,0,84.64,[]
5272,Sweden,SE,SE,2022-07-19,0.0857,13.0475,0.66,0,0,-0,0.1013,6.47,8.56,C,0,84.64,[]
5273,Sweden,SE,SE,2022-07-18,0.0857,13.0475,0.66,0,0,-0,0.1013,6.47,8.56,C,0,84.64,[]
5274,Sweden,SE,SE,2022-07-17,0.0857,13.0475,0.66,0,0,-0,0.1013,6.47,8.56,C,0,84.64,[]
5275,Sweden,SE,SE,2022-07-16,0.0857,13.0475,0.66,0,0,-0,0.1013,6.47,8.56,C,0,84.64,[]
5276,Sweden,SE,SE,2022-07-15,0.0838,13.0475,0.64,2.15,0,-2.1,0.1013,6.47,8.56,C,2.11,82.71,[]
5277,Sweden,SE,SE,2022-07-14,0.0806,13.0475,0.62,3.01,0,-3,0.1013,6.47,8.56,C,2.98,79.5,[]
5278,Sweden,SE,SE,2022-07-13,0.0806,13.0475,0.62,0,0,-0,0.1013,6.48,8.57,C,0,79.5,[]
5279,Sweden,SE,SE,2022-07-12,0.0806,13.0475,0.62,0,0,-0,0.1013,6.48,8.57,C,0,79.5,[]
5280,Sweden,SE,SE,2022-07-11,0.0806,13.0475,0.62,0,0,-0,0.1013,6.48,8.57,C,0,79.5,[]
5281,Sweden,SE,SE,2022-07-10,0.0795,13.0475,0.61,1.3,0,-1.3,0.1013,6.48,8.57,C,1.27,78.43,[]
5282,Sweden,SE,SE,2022-07-09,0.0743,13.0475,0.57,5.2,0,-5.2,0.1013,6.48,8.57,C,5.13,73.31,[]
5283,Sweden,SE,SE,2022-07-08,0.0707,13.0475,0.54,3.35,0,-3.3,0.1013,6.48,8.57,C,3.3,69.79,[]
5284,Sweden,SE,SE,2022-07-07,0.0707,13.0475,0.54,0,0,-0,0.1013,6.48,8.57,C,0,69.79,[]
5285,Sweden,SE,SE,2022-07-06,0.0673,13.0475,0.52,2.87,0,-2.9,0.1006,6.43,8.5,C,2.85,66.94,[]
5286,Sweden,SE,SE,2022-07-05,0.0558,13.0475,0.43,0,0,-0,0.1006,6.43,8.5,C,0,55.5,[]
5287,Sweden,SE,SE,2022-07-04,0.0558,13.0475,0.43,0,0,-0,0.1006,6.43,8.5,C,0,55.5,[]
5288,Sweden,SE,SE,2022-07-03,0.0469,13.0475,0.36,4.99,0,-5,0.0998,6.38,8.44,C,5,47,[]
5289,Sweden,SE,SE,2022-07-02,0.0419,13.0475,0.32,5.01,0,-5,0.0997,6.37,8.43,C,5.03,42.02,[]
5290,Sweden,SE,SE,2022-07-01,0.039,13.0475,0.3,2.69,0,-2.7,0.0996,6.37,8.42,C,2.7,39.16,[]
5291,Sweden,SE,SE,2022-06-30,0.039,13.0475,0.3,0,0,-0,0.0996,6.36,8.42,C,0,39.16,[]
5292,Sweden,SE,SE,2022-06-29,0.039,13.0475,0.3,0,0,-0,0.0996,6.36,8.42,C,0,39.16,[]
5293,Sweden,SE,SE,2022-06-28,0.039,13.0475,0.3,0,0,-0,0.0996,6.36,8.42,C,0,39.16,[]
5294,Sweden,SE,SE,2022-06-27,0.039,13.0475,0.3,0,0,0,0.0996,6.36,8.42,C,-0,39.16,[]
5295,Sweden,SE,SE,2022-06-26,0.0368,13.0475,0.28,2.38,0,-2.4,0.0995,6.36,8.41,C,2.39,37.03,[]
5296,Sweden,SE,SE,2022-06-25,0.0315,13.0475,0.24,5.35,0,-5.4,0.0992,6.35,8.4,C,5.4,31.77,[]
5297,Sweden,SE,SE,2022-06-24,0.029,13.0475,0.22,2.25,0,-2.2,0.099,6.33,8.37,C,2.27,29.32,[]
5298,Sweden,SE,SE,2022-06-23,0.029,13.0475,0.22,0,0,0,0.099,6.33,8.37,C,0,29.32,[]
5299,Sweden,SE,SE,2022-06-22,0.029,13.0475,0.22,0,0,-0,0.099,6.33,8.37,C,0,29.32,[]
5300,Sweden,SE,SE,2022-06-21,0.029,13.0475,0.22,0,0,0,0.099,6.33,8.37,C,0,29.32,[]
5301,Sweden,SE,SE,2022-06-20,0.029,13.0475,0.22,0,0,0,0.099,6.33,8.37,C,-0,29.32,[]
5302,Sweden,SE,SE,2022-06-19,0.0232,13.0475,0.18,6.07,0,-6.1,0.0985,6.31,8.35,C,6.16,23.58,[]
5303,Sweden,SE,SE,2022-06-18,0.0166,13.0475,0.13,6.59,0,-6.6,0.0975,6.27,8.29,C,6.76,17.07,[]
5304,Sweden,SE,SE,2022-06-17,0.0129,13.0475,0.1,3.49,0,-3.5,0.0966,6.19,8.19,C,3.61,13.32,[]
5305,Sweden,SE,SE,2022-06-16,0.0118,13.0475,0.09,1.08,0,-1.1,0.0963,6.17,8.16,C,1.12,12.24,[]
5306,Sweden,SE,SE,2022-06-15,0.0109,13.0475,0.08,0.89,0,-0.9,0.0961,6.15,8.14,C,0.92,11.34,[]
5307,Sweden,SE,SE,2022-06-14,0.0098,13.0475,0.08,1.15,0,-1.1,0.0959,6.14,8.12,C,1.2,10.17,[]
5308,Sweden,SE,SE,2022-06-13,0.0064,13.0475,0.05,3.38,0,-3.4,0.0946,6.1,8.07,C,3.57,6.74,[]
5309,Sweden,SE,SE,2022-06-12,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5310,Sweden,SE,SE,2022-06-11,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5311,Sweden,SE,SE,2022-06-10,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5312,Sweden,SE,SE,2022-06-09,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5313,Sweden,SE,SE,2022-06-08,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5314,Sweden,SE,SE,2022-06-07,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5315,Sweden,SE,SE,2022-06-06,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5316,Sweden,SE,SE,2022-06-05,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5317,Sweden,SE,SE,2022-06-04,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5318,Sweden,SE,SE,2022-06-03,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5319,Sweden,SE,SE,2022-06-02,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5320,Sweden,SE,SE,2022-06-01,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5321,Sweden,SE,SE,2022-05-31,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5322,Sweden,SE,SE,2022-05-30,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5323,Sweden,SE,SE,2022-05-29,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5324,Sweden,SE,SE,2022-05-28,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5325,Sweden,SE,SE,2022-05-27,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5326,Sweden,SE,SE,2022-05-26,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5327,Sweden,SE,SE,2022-05-25,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5328,Sweden,SE,SE,2022-05-24,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5329,Sweden,SE,SE,2022-05-23,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5330,Sweden,SE,SE,2022-05-22,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5331,Sweden,SE,SE,2022-05-21,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5332,Sweden,SE,SE,2022-05-20,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5333,Sweden,SE,SE,2022-05-19,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5334,Sweden,SE,SE,2022-05-18,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5335,Sweden,SE,SE,2022-05-17,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5336,Sweden,SE,SE,2022-05-16,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5337,Sweden,SE,SE,2022-05-15,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5338,Sweden,SE,SE,2022-05-14,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5339,Sweden,SE,SE,2022-05-13,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5340,Sweden,SE,SE,2022-05-12,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5341,Sweden,SE,SE,2022-05-11,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5342,Sweden,SE,SE,2022-05-10,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5343,Sweden,SE,SE,2022-05-09,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5344,Sweden,SE,SE,2022-05-08,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5345,Sweden,SE,SE,2022-05-07,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5346,Sweden,SE,SE,2022-05-06,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5347,Sweden,SE,SE,2022-05-05,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5348,Sweden,SE,SE,2022-05-04,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5349,Sweden,SE,SE,2022-05-03,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5350,Sweden,SE,SE,2022-05-02,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5351,Sweden,SE,SE,2022-05-01,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5352,Sweden,SE,SE,2022-04-30,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5353,Sweden,SE,SE,2022-04-29,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5354,Sweden,SE,SE,2022-04-28,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5355,Sweden,SE,SE,2022-04-27,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5356,Sweden,SE,SE,2022-04-26,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5357,Sweden,SE,SE,2022-04-25,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5358,Sweden,SE,SE,2022-04-24,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5359,Sweden,SE,SE,2022-04-23,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5360,Sweden,SE,SE,2022-04-22,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5361,Sweden,SE,SE,2022-04-21,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5362,Sweden,SE,SE,2022-04-20,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5363,Sweden,SE,SE,2022-04-19,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5364,Sweden,SE,SE,2022-04-18,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5365,Sweden,SE,SE,2022-04-17,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5366,Sweden,SE,SE,2022-04-16,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5367,Sweden,SE,SE,2022-04-15,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5368,Sweden,SE,SE,2022-04-14,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5369,Sweden,SE,SE,2022-04-13,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5370,Sweden,SE,SE,2022-04-12,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5371,Sweden,SE,SE,2022-04-11,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5372,Sweden,SE,SE,2022-04-10,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5373,Sweden,SE,SE,2022-04-09,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5374,Sweden,SE,SE,2022-04-08,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5375,Sweden,SE,SE,2022-04-07,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5376,Sweden,SE,SE,2022-04-06,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5377,Sweden,SE,SE,2022-04-05,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5378,Sweden,SE,SE,2022-04-04,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5379,Sweden,SE,SE,2022-04-03,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5380,Sweden,SE,SE,2022-04-02,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5381,Sweden,SE,SE,2022-04-01,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5382,Sweden,SE,SE,2022-03-31,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5383,Sweden,SE,SE,2022-03-30,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5384,Sweden,SE,SE,2022-03-29,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5385,Sweden,SE,SE,2022-03-28,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5386,Sweden,SE,SE,2022-03-27,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5387,Sweden,SE,SE,2022-03-26,0.0069,13.0475,0.05,0,0,0,0.0104,5.36,7.82,C,0,66.61,[]
5388,Sweden,SE,SE,2022-03-25,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5389,Sweden,SE,SE,2022-03-24,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5390,Sweden,SE,SE,2022-03-23,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5391,Sweden,SE,SE,2022-03-22,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5392,Sweden,SE,SE,2022-03-21,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5393,Sweden,SE,SE,2022-03-20,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5394,Sweden,SE,SE,2022-03-19,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5395,Sweden,SE,SE,2022-03-18,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5396,Sweden,SE,SE,2022-03-17,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5397,Sweden,SE,SE,2022-03-16,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5398,Sweden,SE,SE,2022-03-15,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5399,Sweden,SE,SE,2022-03-14,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5400,Sweden,SE,SE,2022-03-13,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5401,Sweden,SE,SE,2022-03-12,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5402,Sweden,SE,SE,2022-03-11,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5403,Sweden,SE,SE,2022-03-10,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5404,Sweden,SE,SE,2022-03-09,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5405,Sweden,SE,SE,2022-03-08,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5406,Sweden,SE,SE,2022-03-07,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5407,Sweden,SE,SE,2022-03-06,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5408,Sweden,SE,SE,2022-03-05,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5409,Sweden,SE,SE,2022-03-04,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5410,Sweden,SE,SE,2022-03-03,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5411,Sweden,SE,SE,2022-03-02,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5412,Sweden,SE,SE,2022-03-01,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5413,Sweden,SE,SE,2022-02-28,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5414,Sweden,SE,SE,2022-02-27,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5415,Sweden,SE,SE,2022-02-26,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5416,Sweden,SE,SE,2022-02-25,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5417,Sweden,SE,SE,2022-02-24,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5418,Sweden,SE,SE,2022-02-23,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5419,Sweden,SE,SE,2022-02-22,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5420,Sweden,SE,SE,2022-02-21,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5421,Sweden,SE,SE,2022-02-20,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5422,Sweden,SE,SE,2022-02-19,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5423,Sweden,SE,SE,2022-02-18,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5424,Sweden,SE,SE,2022-02-17,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5425,Sweden,SE,SE,2022-02-16,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5426,Sweden,SE,SE,2022-02-15,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5427,Sweden,SE,SE,2022-02-14,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5428,Sweden,SE,SE,2022-02-13,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5429,Sweden,SE,SE,2022-02-12,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5430,Sweden,SE,SE,2022-02-11,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5431,Sweden,SE,SE,2022-02-10,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5432,Sweden,SE,SE,2022-02-09,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5433,Sweden,SE,SE,2022-02-08,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5434,Sweden,SE,SE,2022-02-07,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5435,Sweden,SE,SE,2022-02-06,0.0064,13.0475,0.05,0,0,0,0.0946,6.04,7.99,C,0,6.74,[]
5436,Spain,ES,ES,2022-12-02,33.8911,338.9865,10,0,57.8,57.8,35.2503,126.3,214.5,E,-0.16,96.14,[]
5437,Spain,ES,ES,2022-12-01,33.9489,338.9865,10.01,0,57.8,57.8,35.2503,126.3,214.5,C,-0.16,96.31,[]
5438,Spain,ES,ES,2022-11-30,34.0067,338.9865,10.03,0,37.6,37.6,35.2503,126.3,214.5,C,-0.11,96.47,[]
5439,Spain,ES,ES,2022-11-29,34.0442,338.9865,10.04,0,21.7,21.7,35.2503,126.3,214.5,C,-0.06,96.58,[]
5440,Spain,ES,ES,2022-11-28,34.0659,338.9865,10.05,0,0.1,0.1,35.2503,126.3,214.5,C,-0,96.64,[]
5441,Spain,ES,ES,2022-11-27,34.066,338.9865,10.05,0.12,0,-0.1,35.2503,126.3,214.5,C,0,96.64,[]
5442,Spain,ES,ES,2022-11-26,34.0659,338.9865,10.05,0,0,0,35.2503,126.3,214.5,C,-0,96.64,[]
5443,Spain,ES,ES,2022-11-25,34.0659,338.9865,10.05,0,0,0,35.2503,126.3,214.5,C,-0,96.64,[]
5444,Spain,ES,ES,2022-11-24,34.066,338.9865,10.05,0,0,0,35.2503,126.3,214.5,C,0,96.64,[]
5445,Spain,ES,ES,2022-11-23,34.066,338.9865,10.05,0,0,-0,35.2503,126.3,214.5,C,0,96.64,[]
5446,Spain,ES,ES,2022-11-22,34.066,338.9865,10.05,20.76,0,-20.8,35.2503,126.3,214.5,C,0.06,96.64,[]
5447,Spain,ES,ES,2022-11-21,34.0452,338.9865,10.04,32.69,0,-32.7,35.2503,126.3,214.5,C,0.09,96.58,[]
5448,Spain,ES,ES,2022-11-20,34.0125,338.9865,10.03,33.07,0,-33.1,35.2503,126.3,214.5,C,0.09,96.49,[]
5449,Spain,ES,ES,2022-11-19,33.9794,338.9865,10.02,32.75,0,-32.7,35.2503,126.3,214.5,C,0.09,96.39,[]
5450,Spain,ES,ES,2022-11-18,33.9467,338.9865,10.01,33.57,0,-33.6,35.2503,126.3,214.5,C,0.1,96.3,[]
5451,Spain,ES,ES,2022-11-17,33.9131,338.9865,10,31.3,0,-31.3,35.2503,126.3,214.5,C,0.09,96.21,[]
5452,Spain,ES,ES,2022-11-16,33.8818,338.9865,10,30.29,0,-30.3,35.2503,126.3,214.5,C,0.09,96.12,[]
5453,Spain,ES,ES,2022-11-15,33.8515,338.9865,9.99,31.43,0,-31.4,35.2503,126.3,214.5,C,0.09,96.03,[]
5454,Spain,ES,ES,2022-11-14,33.8201,338.9865,9.98,32.11,0,-32.1,35.2503,126.3,214.5,C,0.09,95.94,[]
5455,Spain,ES,ES,2022-11-13,33.788,338.9865,9.97,30.06,0,-30.1,35.2503,126.3,214.5,C,0.09,95.85,[]
5456,Spain,ES,ES,2022-11-12,33.7579,338.9865,9.96,30.75,0,-30.7,35.2503,126.3,214.5,C,0.09,95.77,[]
5457,Spain,ES,ES,2022-11-11,33.7272,338.9865,9.95,31.27,0,-31.3,35.2503,126.3,214.5,C,0.09,95.68,[]
5458,Spain,ES,ES,2022-11-10,33.6959,338.9865,9.94,32.6,0,-32.6,35.2503,126.3,214.5,C,0.09,95.59,[]
5459,Spain,ES,ES,2022-11-09,33.6633,338.9865,9.93,32.8,0,-32.8,35.2503,126.3,214.5,C,0.09,95.5,[]
5460,Spain,ES,ES,2022-11-08,33.6305,338.9865,9.92,33.35,0,-33.4,35.2503,126.3,214.5,C,0.09,95.4,[]
5461,Spain,ES,ES,2022-11-07,33.5972,338.9865,9.91,31.83,0,-31.8,35.2503,126.3,214.5,C,0.09,95.31,[]
5462,Spain,ES,ES,2022-11-06,33.5653,338.9865,9.9,32.22,0,-32.2,35.2503,126.3,214.5,C,0.09,95.22,[]
5463,Spain,ES,ES,2022-11-05,33.5331,338.9865,9.89,33.75,0,-33.8,35.2503,126.3,214.5,C,0.1,95.13,[]
5464,Spain,ES,ES,2022-11-04,33.4994,338.9865,9.88,32.88,0,-32.9,35.2503,126.3,214.5,C,0.09,95.03,[]
5465,Spain,ES,ES,2022-11-03,33.4665,338.9865,9.87,32.85,0,-32.8,35.2503,126.3,214.5,C,0.09,94.94,[]
5466,Spain,ES,ES,2022-11-02,33.4336,338.9865,9.86,32.52,0,-32.5,35.2503,126.3,214.5,C,0.09,94.85,[]
